Data source,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
DATA SOURCE,,,,,,,CITATION 1 - DATA,,,CITATION 2 - ARTEFACT,,,CITATION 3 - SITE,,
Dataset ID,Title,Abstract,Authors(s),Institution of the author,Creator,Contact info,Source ID 1,Complete reference 1,DOI 1,Source ID 2,Complete reference 2,DOI 2,Source ID 3,Complete reference 3,DOI 3
Best-1992-JPS,,,,,,,Best-1992-JPS,"Best, S., Sheppard, P., Green, R. & Parker, R. Necromancing the stone: Archaeologists and adzes in Samoa. Journal of the Polynesian Society 101, 45–85 (1992).",,Leach-2008-Taumako,"Leach, F. & Davidson, J. M. The Archaeology of Taumako: a Polynesian Outlier in the Eastern Solomon Islands. (New Zealand Journal of Archaeology Special Publication, 2008).",,Leach-2008-Taumako,"Leach, F. & Davidson, J. M. The Archaeology of Taumako: a Polynesian Outlier in the Eastern Solomon Islands. (New Zealand Journal of Archaeology Special Publication, 2008).",
Best-1992-JPS,,,,,,,Best-1992-JPS,"Best, S., Sheppard, P., Green, R. & Parker, R. Necromancing the stone: Archaeologists and adzes in Samoa. Journal of the Polynesian Society 101, 45–85 (1992).",,,,,Green-1972-Solomon,"Green, R. C. Southeast Solomons Fieldwork. Asian Perspectives 15, 197–199 (1972).",
Best-1992-JPS,,,,,,,Best-1992-JPS,"Best, S., Sheppard, P., Green, R. & Parker, R. Necromancing the stone: Archaeologists and adzes in Samoa. Journal of the Polynesian Society 101, 45–85 (1992).",,,,,Best-1988-BIPPA,"Best, S. Tokelau archaeology: a preliminary report of an initial survey and excavations. Bulletin of the Indo-Pacific Prehistory Association 8, 104–118 (1988).",
Best-1992-JPS,,,,,,,Best-1992-JPS,"Best, S., Sheppard, P., Green, R. & Parker, R. Necromancing the stone: Archaeologists and adzes in Samoa. Journal of the Polynesian Society 101, 45–85 (1992).",,,,,Anderson-2000-NZJA,"Anderson, A., Clark, G., Conte, É., Sinoto, Y. H. & Petchey, F. Renewed Excavations at Motu Paeao, Maupiti Island, French Polynesia: Preliminary Results. New Zealand Journal of Archaeology 21, 47–66 (2000).",
Best-1992-JPS,,,,,,,Best-1992-JPS,"Best, S., Sheppard, P., Green, R. & Parker, R. Necromancing the stone: Archaeologists and adzes in Samoa. Journal of the Polynesian Society 101, 45–85 (1992).",,,,,Conte-2014-AO,"Conte, E. & Molle, G. Reinvestigating a key site for Polynesian prehistory: new results from the Hane dune site, Ua Huka (Marquesas). Archaeology in Oceania 49, 121–136 (2014).",
Best-1992-JPS,,,,,,,Best-1992-JPS,"Best, S., Sheppard, P., Green, R. & Parker, R. Necromancing the stone: Archaeologists and adzes in Samoa. Journal of the Polynesian Society 101, 45–85 (1992).",,,,,Weisler-1993-Phd,"Weisler, M. I. Long-distance Interaction in Prehistoric Polynesia: Three Case Studies. (1993).",
Best-1992-JPS,,,,,,,Best-1992-JPS,"Best, S., Sheppard, P., Green, R. & Parker, R. Necromancing the stone: Archaeologists and adzes in Samoa. Journal of the Polynesian Society 101, 45–85 (1992).",,,,,Weisler-1994-JFA,"Weisler, M. I. The Settlement of Marginal Polynesia: New Evidence from Henderson Island. Journal of Field Archaeology 21, 83–102 (1994).",
Best-1992-JPS,,,,,,,Best-1992-JPS,"Best, S., Sheppard, P., Green, R. & Parker, R. Necromancing the stone: Archaeologists and adzes in Samoa. Journal of the Polynesian Society 101, 45–85 (1992).",,,,,Sinoto-1983-JSO,"Sinoto, Y. H. An analysis of Polynesian migrations based on the archaeological assessments. Journal de la Société des océanistes 39, 57–67 (1983).",
Best-1992-JPS,,,,,,,Best-1992-JPS,"Best, S., Sheppard, P., Green, R. & Parker, R. Necromancing the stone: Archaeologists and adzes in Samoa. Journal of the Polynesian Society 101, 45–85 (1992).",,,,,Cleghorn-1985-JPS,"Cleghorn, P. L., Weisler, M., Dye, T. & Sinton, J. A preliminary petrographic study of Hawaiian stone adze quarries. Journal of the Polynesian Society 94, 235–251 (1985).",
Best-1992-JPS,,,,,,,Best-1992-JPS,"Best, S., Sheppard, P., Green, R. & Parker, R. Necromancing the stone: Archaeologists and adzes in Samoa. Journal of the Polynesian Society 101, 45–85 (1992).",,,,,Field-2008-Radiocarbon,"Field, M. G. J. S. & Graves, M. W. A New Chronology for Pololu Valley, Hawai’i Island: Occupational History and Agricultural Development. Radiocarbon 50, 205–222 (2008).",
Best-1992-JPS,,,,,,,Best-1992-JPS,"Best, S., Sheppard, P., Green, R. & Parker, R. Necromancing the stone: Archaeologists and adzes in Samoa. Journal of the Polynesian Society 101, 45–85 (1992).",,,,,Tuggle-1980-JFA,"Tuggle, H. D. & Tomonari-Tuggle, M. J. Prehistoric Agriculture in Kohala, Hawaii. Journal of Field Archaeology 7, 297–312 (1980).",
Best-1992-JPS,,,,,,,Best-1992-JPS,"Best, S., Sheppard, P., Green, R. & Parker, R. Necromancing the stone: Archaeologists and adzes in Samoa. Journal of the Polynesian Society 101, 45–85 (1992).",,,,,McCoy-1993-Kahoolawe,"Mc Coy, P., Makanani, A. & Sinoto, A. Archaeological investigations of the Pu’u Moiwi adze quarry complex, Kaho’olawe. 204 (Kaho’olawe Island Conveyance Commission, 1993).",
Best-1992-JPS,,,,,,,Best-1992-JPS,"Best, S., Sheppard, P., Green, R. & Parker, R. Necromancing the stone: Archaeologists and adzes in Samoa. Journal of the Polynesian Society 101, 45–85 (1992).",,,,,McCoy-1977-JPS,"McCoy, P. C. The Mauna Kea Adze Quarry Project: A Summary of the 1975 Field Investigations. Journal of the Polynesian Society 86, 223–244 (1977).",
Best-1992-JPS,,,,,,,Best-1992-JPS,"Best, S., Sheppard, P., Green, R. & Parker, R. Necromancing the stone: Archaeologists and adzes in Samoa. Journal of the Polynesian Society 101, 45–85 (1992).",,,,,Mintmier-2012-JAS,"Mintmier, M. A., Mills, P. R. & Lundblad, S. P. Energy-Dispersive X-Ray Fluorescence analysis of Haleakalā basalt adze quarry materials, Maui, Hawai‘i. Journal of Archaeological Science 39, 615–623 (2012).",
Best-1992-JPS,,,,,,,Best-1992-JPS,"Best, S., Sheppard, P., Green, R. & Parker, R. Necromancing the stone: Archaeologists and adzes in Samoa. Journal of the Polynesian Society 101, 45–85 (1992).",,Walter-1990-Phd,"Walter, R. The Southern Cook Islands in Eastern Polynesian prehistory. (University of Auckland, 1990).",,Walter-1990-Phd,"Walter, R. The Southern Cook Islands in Eastern Polynesian prehistory. (University of Auckland, 1990).",
Best-1992-JPS,,,,,,,Best-1992-JPS,"Best, S., Sheppard, P., Green, R. & Parker, R. Necromancing the stone: Archaeologists and adzes in Samoa. Journal of the Polynesian Society 101, 45–85 (1992).",,Walter-1998-Anaio,"Walter, R. Anai’o: The Archaeology of a Fourteenth Century Polynesian Community in the Cook Islands. (New Zealand Archaeological Association, 1998).",,Walter-1998-Anaio,"Walter, R. Anai’o: The Archaeology of a Fourteenth Century Polynesian Community in the Cook Islands. (New Zealand Archaeological Association, 1998).",
Sinton-1997-Database,Compilation of geochemical data on quarries and 280 individual adzes in Polynesia,Compilation of geochemical data on quarries and 280 individual adzes in Polynesia.,"Sinton, John (a) ; Sinoto, Yosihiko (b)","a. University of Hawai'i at Manoa (USA); b. Bishop Museum, Honolulu (USA)","Hermann, Aymeric",hermann@shh.mpg.de,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,Stevenson-1984-AO,"Stevenson, C. M., Shaw, L. C. & Cristino, C. Obsidian Procurement and Consumption on Easter Island. Archaeology in Oceania 19, 120–124 (1984).",
Sinton-1997-Database,,,,,,,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,,,,Stevenson-2013-JICA,"Stevenson, C. M., Ladefoged, T. N., Haoa, S., Chadwick, O. & Puleston, C. Prehistoric Obsidian Exchange on Rapa Nui. The Journal of Island and Coastal Archaeology 8, 108–121 (2013).",
Sinton-1997-Database,,,,,,,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,Walter-1990-Phd,"Walter, R. The Southern Cook Islands in Eastern Polynesian prehistory. (University of Auckland, 1990).",,Walter-1990-Phd,"Walter, R. The Southern Cook Islands in Eastern Polynesian prehistory. (University of Auckland, 1990).",
Sinton-1997-Database,,,,,,,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,Walter-1998-Anaio,"Walter, R. Anai’o: The Archaeology of a Fourteenth Century Polynesian Community in the Cook Islands. (New Zealand Archaeological Association, 1998).",,Walter-1998-Anaio,"Walter, R. Anai’o: The Archaeology of a Fourteenth Century Polynesian Community in the Cook Islands. (New Zealand Archaeological Association, 1998).",
Sinton-1997-Database,,,,,,,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,Weisler-1994-JPS,"Weisler, M. I., Kirch, P. V. & Endicott, J. M. The Mata’are basalt source: Implications for prehistoric interaction studies in the Cook Islands. Journal of the Polynesian Society 103, 203–216 (1994).",,Weisler-1994-JPS,"Weisler, M. I., Kirch, P. V. & Endicott, J. M. The Mata’are basalt source: Implications for prehistoric interaction studies in the Cook Islands. Journal of the Polynesian Society 103, 203–216 (1994).",
Sinton-1997-Database,,,,,,,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,,,,McCoy-1977-JPS,"McCoy, P. C. The Mauna Kea Adze Quarry Project: A Summary of the 1975 Field Investigations. Journal of the Polynesian Society 86, 223–244 (1977).",
Sinton-1997-Database,,,,,,,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,,,,Cleghorn-1985-JPS,"Cleghorn, P. L., Weisler, M., Dye, T. & Sinton, J. A preliminary petrographic study of Hawaiian stone adze quarries. Journal of the Polynesian Society 94, 235–251 (1985).",
Sinton-1997-Database,,,,,,,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,,,,Tuggle-1980-JFA,"Tuggle, H. D. & Tomonari-Tuggle, M. J. Prehistoric Agriculture in Kohala, Hawaii. Journal of Field Archaeology 7, 297–312 (1980).",
Sinton-1997-Database,,,,,,,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,,,,Field-2008-Radiocarbon,"Field, M. G. J. S. & Graves, M. W. A New Chronology for Pololu Valley, Hawai’i Island: Occupational History and Agricultural Development. Radiocarbon 50, 205–222 (2008).",
Sinton-1997-Database,,,,,,,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,,,,McCoy-1993-Puumoiwi,"Mc Coy, P., Makanani, A. & Sinoto, A. Archaeological investigations of the Pu’u Moiwi adze quarry complex, Kaho’olawe. 204 (Kaho’olawe Island Conveyance Commission, 1993).",
Sinton-1997-Database,,,,,,,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,,,,Mintmier-2012-JAS,"Mintmier, M. A., Mills, P. R. & Lundblad, S. P. Energy-Dispersive X-Ray Fluorescence analysis of Haleakalā basalt adze quarry materials, Maui, Hawai‘i. Journal of Archaeological Science 39, 615–623 (2012).",
Sinton-1997-Database,,,,,,,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,,,,Collerson-2007-Science,"Collerson, K. D. & Weisler, M. I. Stone Adze Compositions and the Extent of Ancient Polynesian Voyaging and Trade. Science 317, 1907–1911 (2007).",
Sinton-1997-Database,,,,,,,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,,,,Weisler-2011-WA,"Weisler, M. A quarried landscape in the Hawaiian Islands. World Archaeology 43, 298–317 (2011).",
Sinton-1997-Database,,,,,,,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,,,,Weisler-1993-Phd,"Weisler, M. I. Long-distance Interaction in Prehistoric Polynesia: Three Case Studies. (1993).",
Sinton-1997-Database,,,,,,,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,,,,Weisler-1994-JFA,"Weisler, M. I. The Settlement of Marginal Polynesia: New Evidence from Henderson Island. Journal of Field Archaeology 21, 83–102 (1994).",
Sinton-1997-Database,,,,,,,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,,,,Sinoto-1983-JSO,"Sinoto, Y. H. An analysis of Polynesian migrations based on the archaeological assessments. Journal de la Société des océanistes 39, 57–67 (1983).",
Sinton-1997-Database,,,,,,,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,,,,Suggs-1961-Nukuhiva,"Suggs, R. C. The Archaeology of Nuku Hiva, Marquesas Islands, French Polynesia. (1961).",
Sinton-1997-Database,,,,,,,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,,,,Rolett-1995-JPS,"Rolett, B. V. & Conte, E. Renewed investigation of the Ha’atuatua dune ( Nukuhiva, Marquesas Islands): A key site in Polynesian prehistory. Journal of the Polynesian Society 104, 195–228 (1995).",
Sinton-1997-Database,,,,,,,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,,,,Ottino-1985-JSO,"Ottino, P. Un site ancien aux îles Marquises : l’abri-sous-roche d’Anapua, à Ua Pou. Journal de la Société des Océanistes 41, 33–37 (1985).",
Sinton-1997-Database,,,,,,,Sinton-1997-Database,"Sinton, J. & Sinoto, Y. H. A geochemical database for Polynesian adze studies. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 194–204 (New Zealand Archaeological Association, 1997).",,,,,Anderson-2000-NZJA,"Anderson, A., Clark, G., Conte, É., Sinoto, Y. H. & Petchey, F. Renewed Excavations at Motu Paeao, Maupiti Island, French Polynesia: Preliminary Results. New Zealand Journal of Archaeology 21, 47–66 (2000).",
Felgate-2001-ANZ,WD-XRF analyses of the Tahanga basalt quarry and comparison of compositions with other potential procurement sources of similar material in the north Island of New Zealand,"Analysis of geochemical compositions for 30 samples collected at the Tahanga quarry (Coromandel peninsula, NZ) and in several other locations in the North Island (Great Barrier Is., Houhora, Te Henga beach, Waitakere river)","Felgate, Matthew (1), Sheppard, Peter (1), Wilmshurst, Janet (2)","1. University of Auckland, Anthropology Dept (NZ); 2. University of Auckland, Geology Dept (NZ)","Hermann, Aymeric",hermann@shh.mpg.de,Felgate-2001-ANZ,"Felgate, M. W., Sheppard, P. J. & Wilmshurst, J. M. Geochemical characteristics of the Tahanga archaeological quarry complex. Archaeology in New Zealand 44, 215–240 (2001).",,Felgate-2001-ANZ,"Felgate, M. W., Sheppard, P. J. & Wilmshurst, J. M. Geochemical characteristics of the Tahanga archaeological quarry complex. Archaeology in New Zealand 44, 215–240 (2001).",,Felgate-2001-ANZ,"Felgate, M. W., Sheppard, P. J. & Wilmshurst, J. M. Geochemical characteristics of the Tahanga archaeological quarry complex. Archaeology in New Zealand 44, 215–240 (2001).",
Ayres-1997-Pohnpei,Sourcing of material used for the construction of monumental architecture and artefacts from Pohnpei (Caroline Islands).,"Instrumental Neutron Activation Analysis (INAA) of Nan Mandol monumental architecture and artefacts from Pohnpei (Ponape) in the Caroline Islands, compared with local boulders and columnar basalt material.","Ayres, W. S., Goles, G. G. & Beardsley, F. R.",University of Oregon (USA),"Hermann, Aymeric",hermann@shh.mpg.de,Ayres-1997-Pohnpei,"Ayres, W. S., Goles, G. G. & Beardsley, F. R. Provenance study of lithic materials in Micronesia. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 53–67 (New Zealand Archaeological Association, 1997).",,Ayres-1997-Pohnpei,"Ayres, W. S., Goles, G. G. & Beardsley, F. R. Provenance study of lithic materials in Micronesia. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 53–67 (New Zealand Archaeological Association, 1997).",,Ayres-1997-Pohnpei,"Ayres, W. S., Goles, G. G. & Beardsley, F. R. Provenance study of lithic materials in Micronesia. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 53–67 (New Zealand Archaeological Association, 1997).",
Ayres-1997-Pohnpei,,,,,,,Ayres-1997-Pohnpei,"Ayres, W. S., Goles, G. G. & Beardsley, F. R. Provenance study of lithic materials in Micronesia. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 53–67 (New Zealand Archaeological Association, 1997).",,Ayres-1987-AO,"Ayres, W. S. & Mauricio, R. Stone Adzes from Pohnpeian, Micronesia. Archaeology in Oceania 22, 27–31 (1987).",,Ayres-1987-AO,"Ayres, W. S. & Mauricio, R. Stone Adzes from Pohnpeian, Micronesia. Archaeology in Oceania 22, 27–31 (1987).",
Ayres-1997-Pohnpei,,,,,,,Ayres-1997-Pohnpei,"Ayres, W. S., Goles, G. G. & Beardsley, F. R. Provenance study of lithic materials in Micronesia. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 53–67 (New Zealand Archaeological Association, 1997).",,,,,Leach-1987-NZJA,"Leach, H. & Witter, D. Tataga-Matau “rediscovered”. New Zealand Journal of Archaeology 9, 33–54 (1987).",
Ayres-1997-Pohnpei,,,,,,,Ayres-1997-Pohnpei,"Ayres, W. S., Goles, G. G. & Beardsley, F. R. Provenance study of lithic materials in Micronesia. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 53–67 (New Zealand Archaeological Association, 1997).",,,,,Johnson-2011-Tutuila,"Johnson, P. R. Elemental Analysis of Fine-Grained Basalt Sources from the Samoan Island of Tutuila: Applications of Energy Dispersive X-Ray Fluorescence (EDXRF) and Instrumental Neutron Activation Analysis (INAA) Toward an Intra-Island Provenance Study. in X-Ray Fluorescence Spectrometry (XRF) in Geoarchaeology (ed. Shackley, M. S.) 143–160 (Springer New York, 2011). doi:10.1007/978-1-4419-6886-9_7",https://doi.org/10.1007/978-1-4419-6886-9_7
Ayres-1997-Pohnpei,,,,,,,Ayres-1997-Pohnpei,"Ayres, W. S., Goles, G. G. & Beardsley, F. R. Provenance study of lithic materials in Micronesia. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 53–67 (New Zealand Archaeological Association, 1997).",,,,,Collerson-2007-Science,"Collerson, K. D. & Weisler, M. I. Stone Adze Compositions and the Extent of Ancient Polynesian Voyaging and Trade. Science 317, 1907–1911 (2007).",https://doi.org/10.1126/science.1147013
Ayres-1997-Pohnpei,,,,,,,Ayres-1997-Pohnpei,"Ayres, W. S., Goles, G. G. & Beardsley, F. R. Provenance study of lithic materials in Micronesia. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 53–67 (New Zealand Archaeological Association, 1997).",,,,,Ayres-2001-Samoa,"Ayres, W. S., Wozniak, J. A., Robbins, G. & Suafo’a, E. Archaeology in American Samoa: Maloata, Malaeimi and Malaeloa. in Pacific 2000: Proceedings of the Fifth International Conference on Easter Island and the Pacific (eds. Stevenson, C. M., Lee, G. & Morin, F. J.) 227–235 (2001).",
Ayres-1997-Pohnpei,,,,,,,Ayres-1997-Pohnpei,"Ayres, W. S., Goles, G. G. & Beardsley, F. R. Provenance study of lithic materials in Micronesia. in Prehistoric long-distance interaction in Oceania: an interdisciplinary approach (ed. Weisler, M. I.) 53–67 (New Zealand Archaeological Association, 1997).",,,,,Winterhoff-2007-AO,"Winterhoff, E. Q., Wozniak, J. A., Ayres, W. S. & Lash, E. Intra-Island Source Variability on Tutuila, American Samoa and Prehistoric Basalt Adze Exchange in Western Polynesia-Island Melanesia. Archaeology in Oceania 42, 65–71 (2007).",
McCoy-2016-QR,"Sourcing of material used for the construction of monumental architecture of Nan Mandol, Pohnpei (Caroline Islands).",Portable ED-XRF analyses of mid-z elements for  boulders and columnar basalt from geological formations and from Nan Mandol.,"Mark D. McCoy (a), Helen A. Alderson (b), Richard Hemi (c), Hai Cheng (d, e), R. Lawrence Edwards (e)","a Southern Methodist University, USA
b University of Cambridge, UK
c University of Otago, New Zealand
d Institute of Global Environmental Change, China 
e University of Minnesota, USA","Hermann, Aymeric",hermann@shh.mpg.de,McCoy-2016-QR,"McCoy, M. D., Alderson, H. A., Hemi, R., Cheng, H. & Edwards, R. L. Earliest direct evidence of monument building at the archaeological site of Nan Madol (Pohnpei, Micronesia) identified using 230Th/U coral dating and geochemical sourcing of megalithic architectural stone. Quaternary Research 86, 295–303 (2016).",10.1016/j.yqres.2016.08.002,McCoy-2016-QR,"McCoy, M. D., Alderson, H. A., Hemi, R., Cheng, H. & Edwards, R. L. Earliest direct evidence of monument building at the archaeological site of Nan Madol (Pohnpei, Micronesia) identified using 230Th/U coral dating and geochemical sourcing of megalithic architectural stone. Quaternary Research 86, 295–303 (2016).",10.1016/j.yqres.2016.08.002,McCoy-2016-QR,"McCoy, M. D., Alderson, H. A., Hemi, R., Cheng, H. & Edwards, R. L. Earliest direct evidence of monument building at the archaeological site of Nan Madol (Pohnpei, Micronesia) identified using 230Th/U coral dating and geochemical sourcing of megalithic architectural stone. Quaternary Research 86, 295–303 (2016).",10.1016/j.yqres.2016.08.002
McCoy-2016-QR,,,,,,,McCoy-2016-QR,"McCoy, M. D., Alderson, H. A., Hemi, R., Cheng, H. & Edwards, R. L. Earliest direct evidence of monument building at the archaeological site of Nan Madol (Pohnpei, Micronesia) identified using 230Th/U coral dating and geochemical sourcing of megalithic architectural stone. Quaternary Research 86, 295–303 (2016).",10.1016/j.yqres.2016.08.002,McCoy-2011-JPA,"McCoy, M. D. & Athens, J. S. Sourcing the Megalithic Stones of Nan Madol: an XRF Study of Architectural Basalt Stone from Pohnpei, Federated States of Micronesia. JPA 3, (2011).",,McCoy-2015-RNJ,"McCoy, M. D., Alderson, H. A. & Thompson, A. A new archaeological field survey of the site of Nan Madol, Pohnpei. Rapa Nui Journal 29, 5–22 (2015).",
Hermann-2019-AO,Sourcing of material from surface contexts on Teti'aroa atoll (Society islands).,"Combined portable ED-XRF and destructive ICP-AES analyses of major and trace elements. Beyond documenting regional patterns, the study also highlights the presence of andesite material 2 500 km beyond the Andesite Line.","Hermann, A. (1,2), Molle, G. (3), Maury, R. (4), Liorzou, C. (4), McAlister, A. (5)","(1) Max Planck Institute for the Science of Human History; (2)UMR 7041, CNRS; (3) Australian National University; (4) Université de Bretagne Occidentale; (5) University of Auckland","Hermann, Aymeric",hermann@shh.mpg.de,Hermann-2019-AO,"Hermann, A., Molle, G., Maury, R., Liorzou, C. & McAlister, A. Geochemical sourcing of volcanic materials imported into Teti’aroa Atoll shows multiple long-distance interactions in the Windward Society Islands, French Polynesia. Archaeology in Oceania (2019).",10.1002/arco.5187,Hermann-2019-AO,"Hermann, A., Molle, G., Maury, R., Liorzou, C. & McAlister, A. Geochemical sourcing of volcanic materials imported into Teti’aroa Atoll shows multiple long-distance interactions in the Windward Society Islands, French Polynesia. Archaeology in Oceania (2019).",10.1002/arco.5187,Hermann-2019-AO,"Hermann, A., Molle, G., Maury, R., Liorzou, C. & McAlister, A. Geochemical sourcing of volcanic materials imported into Teti’aroa Atoll shows multiple long-distance interactions in the Windward Society Islands, French Polynesia. Archaeology in Oceania (2019).",10.1002/arco.5187
Hermann-2019-AO,,,,,,,Hermann-2019-AO,"Hermann, A., Molle, G., Maury, R., Liorzou, C. & McAlister, A. Geochemical sourcing of volcanic materials imported into Teti’aroa Atoll shows multiple long-distance interactions in the Windward Society Islands, French Polynesia. Archaeology in Oceania (2019).",10.1002/arco.5187,Molle-2016-Tetiaroa,"Molle, G. & Hermann, A. An Atoll in History: Archaeological Research on Teti’aroa (Society Islands). Final Report Phase 1. (Teti’aroa Society, Seeley Foundation, 2016).",,Molle-2016-Tetiaroa,"Molle, G. & Hermann, A. An Atoll in History: Archaeological Research on Teti’aroa (Society Islands). Final Report Phase 1. (Teti’aroa Society, Seeley Foundation, 2016).",
Reepmeyer-2010-Archaeometry,"Sourcing of artefacts from Lakeba, Lau Islands.","Trace element and isotope compositions are used to source artefacts Best 1984 collection. Flaked artefacts, obsidian raw material.","Reepmeyer, C.
Clark, G.","Australian National University, Canberra","Reepmeyer, Christian",christian.reepmeyer@jcu.edu.au,Reepmeyer-2010-Archaeometry,"Reepmeyer, C. & Clark, G. Post-Colonization Interaction Between Vanuatu and Fiji Reconsidered: The Re-Analysis of Obsidian from Lakeba Island, Fiji. Archaeometry 52, 1–18 (2010).",10.1111/j.1475-4754.2009.00465.x,Best-1984-Lakeba,"Best, S. B. Lakeba: The prehistory of a Fijian island. (University of Auckland, 1984).",,Best-1984-Lakeba,"Best, S. B. Lakeba: The prehistory of a Fijian island. (University of Auckland, 1984).",
